Ask,BaseVolume,Bid,Created,High,Last,Low,MarketName,OpenBuyOrders,OpenSellOrders,PrevDay,TimeStamp,TimeStampCall,Volume
0.07229274,6222.78979191,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229274,0.06964501,BTC-ETH,4171,12109,0.06970006,2017-09-18T21:43:09.67,2017-09-19 03:13:12.437156,85002.5258511
0.07229274,6222.78979191,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229274,0.06964501,BTC-ETH,4171,12109,0.06970006,2017-09-18T21:43:09.67,2017-09-19 03:13:18.620188,85002.5258511
0.07229274,6222.72664145,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4166,12109,0.06970006,2017-09-18T21:43:18.793,2017-09-19 03:13:24.104606,85001.6162055
0.07229274,6221.83729859,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229274,0.06964501,BTC-ETH,4168,12111,0.06970001,2017-09-18T21:43:26.997,2017-09-19 03:13:29.531838,84988.798402
0.07229274,6221.83729859,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229274,0.06964501,BTC-ETH,4168,12111,0.06970001,2017-09-18T21:43:26.997,2017-09-19 03:13:34.959735,84988.798402
0.07229274,6222.18817349,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4167,12109,0.06970001,2017-09-18T21:43:35.81,2017-09-19 03:13:40.385897,84993.6519316
0.07229274,6222.18817349,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4167,12109,0.06970001,2017-09-18T21:43:35.98,2017-09-19 03:13:46.324332,84993.6519316
0.07229274,6222.18817349,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4167,12109,0.06970001,2017-09-18T21:43:35.81,2017-09-19 03:13:52.031776,84993.6519316
0.07229275,6222.38532008,0.07229274,2015-08-14T09:02:24.817,0.07595384,0.07229274,0.06964501,BTC-ETH,4159,12100,0.06970001,2017-09-18T21:43:56.263,2017-09-19 03:13:57.487496,84996.2983685
0.07229275,6222.39916278,0.07229274,2015-08-14T09:02:24.817,0.07595384,0.07229274,0.06964501,BTC-ETH,4162,12103,0.06970001,2017-09-18T21:43:57.98,2017-09-19 03:14:02.913826,84996.4898498
0.07229275,6222.07370995,0.07229274,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4159,12104,0.06970001,2017-09-18T21:44:05.747,2017-09-19 03:14:08.386266,84991.5171576
0.07229275,6221.82848942,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4159,12105,0.06970001,2017-09-18T21:44:08.467,2017-09-19 03:14:14.079640,84987.8701319
0.07229275,6221.91001653,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4160,12106,0.06970001,2017-09-18T21:44:17.933,2017-09-19 03:14:20.424074,84988.9978677
0.07229275,6222.02547531,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4159,12104,0.06970001,2017-09-18T21:44:22.933,2017-09-19 03:14:25.663768,84990.5949686
0.07229275,6221.86570142,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4160,12106,0.06999986,2017-09-18T21:44:28.59,2017-09-19 03:14:31.072846,84988.2765088
0.07229275,6221.80124303,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229275,0.06964501,BTC-ETH,4161,12107,0.06999988,2017-09-18T21:44:34.31,2017-09-19 03:14:38.550039,84987.2631285
0.07229275,6221.82358137,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229275,0.06964501,BTC-ETH,4161,12106,0.06999988,2017-09-18T21:44:41.827,2017-09-19 03:14:43.927661,84987.572127
0.07229275,6221.97202105,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4162,12108,0.06999988,2017-09-18T21:44:45.013,2017-09-19 03:14:49.299758,84989.4804475
0.07229275,6222.01123051,0.07229274,2015-08-14T09:02:24.817,0.07595384,0.07229275,0.06964501,BTC-ETH,4161,12108,0.06999988,2017-09-18T21:44:53.543,2017-09-19 03:14:54.744964,84990.0228183
0.07229275,6222.01822153,0.07229274,2015-08-14T09:02:24.817,0.07595384,0.07229275,0.06964501,BTC-ETH,4163,12110,0.06999988,2017-09-18T21:44:56.717,2017-09-19 03:15:00.119771,84990.1195227
0.07229275,6221.95143819,0.07229274,2015-08-14T09:02:24.817,0.07595384,0.07229275,0.06964501,BTC-ETH,4163,12112,0.06999991,2017-09-18T21:45:04.59,2017-09-19 03:15:06.505679,84989.1640156
0.07229275,6220.55841126,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229275,0.06964501,BTC-ETH,4160,12113,0.06970001,2017-09-18T21:45:09.293,2017-09-19 03:15:12.954541,84969.1368554
0.07229275,6220.64032573,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4161,12110,0.06970001,2017-09-18T21:45:14.683,2017-09-19 03:15:18.484016,84970.2699497
0.07229274,6220.64032573,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4161,12110,0.06970001,2017-09-18T21:45:20.78,2017-09-19 03:15:24.671174,84970.2699497
0.07229274,6220.68560543,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4162,12112,0.06970001,2017-09-18T21:45:24.577,2017-09-19 03:15:30.059747,84970.5340223
0.07229274,6220.68560543,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4162,12112,0.06970001,2017-09-18T21:45:24.577,2017-09-19 03:15:35.170984,84970.5340223
0.07229274,6220.63723826,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4165,12114,0.069999,2017-09-18T21:45:40.06,2017-09-19 03:15:40.602864,84969.8421436
0.07229274,6220.68986954,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4165,12114,0.069999,2017-09-18T21:45:43.09,2017-09-19 03:15:45.995268,84970.5701737
0.07229274,6220.68986954,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4165,12114,0.069999,2017-09-18T21:45:42.78,2017-09-19 03:15:51.367267,84970.5701737
0.07229274,6220.68986954,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4165,12114,0.069999,2017-09-18T21:45:42.78,2017-09-19 03:15:57.012750,84970.5701737
0.07229274,6220.68986954,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4165,12114,0.069999,2017-09-18T21:45:43.09,2017-09-19 03:16:03.133248,84970.5701737
0.07229274,6220.85390055,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4167,12115,0.06999878,2017-09-18T21:46:08.327,2017-09-19 03:16:09.171751,84972.7792006
0.07229274,6220.9808194,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229274,0.06964501,BTC-ETH,4166,12115,0.06999873,2017-09-18T21:46:13.293,2017-09-19 03:16:14.549948,84974.524985
0.07262473,6226.25901532,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.072632,0.06964501,BTC-ETH,4164,12094,0.06999873,2017-09-18T21:46:19.013,2017-09-19 03:16:19.914506,85047.4336919
0.07263199,6226.30148865,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07262473,0.06964501,BTC-ETH,4166,12092,0.06999873,2017-09-18T21:46:23.84,2017-09-19 03:16:25.353091,85048.0185248
0.07262198,6228.30557467,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07262198,0.06964501,BTC-ETH,4165,12093,0.06999873,2017-09-18T21:46:27.67,2017-09-19 03:16:31.394998,85075.6146607
0.07261197,6228.83419567,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07262198,0.06964501,BTC-ETH,4167,12094,0.06999873,2017-09-18T21:46:33.827,2017-09-19 03:16:37.332368,85082.8937673
0.07261195,6228.71984131,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07261195,0.06964501,BTC-ETH,4166,12095,0.06972,2017-09-18T21:46:40.513,2017-09-19 03:16:42.933803,85081.2072088
0.07260467,6228.74030639,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4169,12096,0.06972,2017-09-18T21:46:47.153,2017-09-19 03:16:48.695560,85081.4902952
0.07261193,6230.74253298,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07261193,0.06964501,BTC-ETH,4170,12096,0.06972,2017-09-18T21:46:51.357,2017-09-19 03:16:54.740067,85109.0651116
0.07260467,6230.7049992,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4170,12096,0.06972003,2017-09-18T21:46:56.12,2017-09-19 03:17:00.372155,85108.526303
0.07260465,6230.78012578,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07260467,0.06964501,BTC-ETH,4169,12095,0.06972,2017-09-18T21:47:03.967,2017-09-19 03:17:05.799926,85109.5626802
0.07260465,6230.78012578,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07260467,0.06964501,BTC-ETH,4169,12095,0.06972,2017-09-18T21:47:10.717,2017-09-19 03:17:11.228320,85109.5626802
0.07260465,6230.88592895,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4166,12092,0.06972003,2017-09-18T21:47:11.717,2017-09-19 03:17:17.402131,85110.8702182
0.07259739,6230.88592895,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4165,12091,0.06972003,2017-09-18T21:47:18.013,2017-09-19 03:17:23.616621,85110.8702182
0.07259739,6229.96589277,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4165,12097,0.06972002,2017-09-18T21:47:25.827,2017-09-19 03:17:29.001041,85097.6666795
0.07229274,6229.96589277,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4165,12097,0.06972002,2017-09-18T21:47:28.03,2017-09-19 03:17:34.516727,85097.6666795
0.07229274,6229.96589277,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4165,12097,0.06972002,2017-09-18T21:47:28.03,2017-09-19 03:17:40.000390,85097.6666795
0.07260461,6229.60633061,0.07229277,2015-08-14T09:02:24.817,0.07595384,0.07229274,0.06964501,BTC-ETH,4166,12096,0.06999842,2017-09-18T21:47:41.903,2017-09-19 03:17:45.524622,85092.5114748
0.07259735,6229.62345487,0.07229277,2015-08-14T09:02:24.817,0.07595384,0.07229277,0.06964501,BTC-ETH,4165,12096,0.06972002,2017-09-18T21:47:47.933,2017-09-19 03:17:50.958060,85092.7472879
0.07259735,6229.81546203,0.07229277,2015-08-14T09:02:24.817,0.07595384,0.07229277,0.06964501,BTC-ETH,4166,12097,0.06972002,2017-09-18T21:47:52.433,2017-09-19 03:17:57.406825,85095.4032543
0.07260461,6230.82892545,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4167,12094,0.06972002,2017-09-18T21:48:00.607,2017-09-19 03:18:02.937662,85109.4074085
0.07259734,6231.5941941,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4168,12094,0.06972002,2017-09-18T21:48:06.183,2017-09-19 03:18:08.876165,85119.969279
0.07259732,6232.0945384,0.07229273,2015-08-14T09:02:24.817,0.07595384,0.07229273,0.06964501,BTC-ETH,4165,12093,0.06998994,2017-09-18T21:48:13.387,2017-09-19 03:18:17.685727,85126.7314917
0.07259727,6232.07422033,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4161,12097,0.06972,2017-09-18T21:48:24.37,2017-09-19 03:18:25.056646,85125.8911286
0.0725972,6232.07422033,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4161,12097,0.06972,2017-09-18T21:48:29.87,2017-09-19 03:18:30.812265,85125.8911286
0.072587,6232.07422033,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4161,12097,0.06972,2017-09-18T21:48:36.03,2017-09-19 03:18:36.734182,85125.8911286
0.072582,6232.07422033,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4161,12097,0.06972,2017-09-18T21:48:40.2,2017-09-19 03:18:42.683793,85125.8911286
0.07257692,6232.07422033,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4161,12097,0.06972,2017-09-18T21:48:47.577,2017-09-19 03:18:49.428823,85125.8911286
0.07256196,6232.07422033,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4161,12097,0.06972,2017-09-18T21:48:54.043,2017-09-19 03:18:54.805473,85125.8911286
0.07256192,6232.07422033,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4161,12097,0.06972,2017-09-18T21:48:57.73,2017-09-19 03:19:00.281770,85125.8911286
0.07254699,6231.94003939,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07255195,0.06964501,BTC-ETH,4162,12099,0.06972,2017-09-18T21:49:04.59,2017-09-19 03:19:05.660929,85123.9661719
0.07249999,6231.66521012,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07249999,0.06964501,BTC-ETH,4139,12102,0.06972,2017-09-18T21:49:09.967,2017-09-19 03:19:11.139236,85119.9533518
0.072485,6231.6514994,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07249999,0.06964501,BTC-ETH,4135,12103,0.06972,2017-09-18T21:49:16.17,2017-09-19 03:19:17.763854,85119.746548
0.07247999,6231.88343154,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4111,12102,0.06972,2017-09-18T21:49:21.17,2017-09-19 03:19:23.423416,85122.9500916
0.07247499,6231.88343154,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4111,12102,0.06972,2017-09-18T21:49:24.857,2017-09-19 03:19:28.535628,85122.9500916
0.07246999,6233.09308654,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07247,0.06964501,BTC-ETH,4088,12101,0.06972,2017-09-18T21:49:30.98,2017-09-19 03:19:33.971120,85139.5656839
0.07246999,6233.09308654,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07247,0.06964501,BTC-ETH,4088,12101,0.06972,2017-09-18T21:49:30.98,2017-09-19 03:19:39.398981,85139.5656839
0.07246999,6233.09308654,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07247,0.06964501,BTC-ETH,4088,12101,0.06972,2017-09-18T21:49:30.98,2017-09-19 03:19:44.774101,85139.5656839
0.07246999,6232.99274623,0.07207301,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4154,12097,0.06975,2017-09-18T21:49:49.497,2017-09-19 03:19:50.622946,85138.1188853
0.07207301,6233.02414126,0.07202001,2015-08-14T09:02:24.817,0.07595384,0.07207301,0.06964501,BTC-ETH,4164,12102,0.06975,2017-09-18T21:49:54.043,2017-09-19 03:19:56.805365,85138.5544859
0.07246994,6233.14973377,0.072025,2015-08-14T09:02:24.817,0.07595384,0.07246999,0.06964501,BTC-ETH,4164,12099,0.06975,2017-09-18T21:50:01.293,2017-09-19 03:20:02.656401,85140.2772072
0.07246999,6238.78562119,0.07246994,2015-08-14T09:02:24.817,0.07595384,0.07246994,0.06964501,BTC-ETH,4134,12098,0.06972,2017-09-18T21:50:06.03,2017-09-19 03:20:08.060291,85217.8161462
0.072305,6242.97319893,0.07202001,2015-08-14T09:02:24.817,0.07595384,0.07202001,0.06964501,BTC-ETH,4112,12101,0.06972,2017-09-18T21:50:11.717,2017-09-19 03:20:13.623366,85275.5796788
0.072305,6243.04958307,0.07202001,2015-08-14T09:02:24.817,0.07595384,0.07202001,0.06964501,BTC-ETH,4109,12102,0.06972,2017-09-18T21:50:17.857,2017-09-19 03:20:19.234635,85276.6402751
0.072455,6242.75321083,0.072305,2015-08-14T09:02:24.817,0.07595384,0.072305,0.06964501,BTC-ETH,4085,12106,0.06972,2017-09-18T21:50:24.403,2017-09-19 03:20:25.170689,85272.3878927
0.07245499,6242.75321083,0.072305,2015-08-14T09:02:24.817,0.07595384,0.072305,0.06964501,BTC-ETH,4085,12106,0.06972,2017-09-18T21:50:27.387,2017-09-19 03:20:30.597815,85272.3878927
0.072305,6242.84563729,0.07202001,2015-08-14T09:02:24.817,0.07595384,0.07202001,0.06964501,BTC-ETH,4083,12102,0.06975,2017-09-18T21:50:35.763,2017-09-19 03:20:36.229897,85273.5663918
0.072305,6241.84476393,0.07202001,2015-08-14T09:02:24.817,0.07595384,0.07202001,0.06964501,BTC-ETH,4083,12103,0.06989983,2017-09-18T21:50:39.81,2017-09-19 03:20:41.603394,85259.2292492
0.072305,6241.84476393,0.07203,2015-08-14T09:02:24.817,0.07595384,0.07202001,0.06964501,BTC-ETH,4083,12103,0.06989983,2017-09-18T21:50:44.513,2017-09-19 03:20:47.187072,85259.2292492
0.072305,6242.67378243,0.072025,2015-08-14T09:02:24.817,0.07595384,0.072025,0.06964501,BTC-ETH,4084,12108,0.06972,2017-09-18T21:50:51.06,2017-09-19 03:20:52.612657,85270.7346463
0.07246994,6243.63071307,0.0723055,2015-08-14T09:02:24.817,0.07595384,0.07202001,0.06964501,BTC-ETH,4082,12110,0.06972,2017-09-18T21:50:56.78,2017-09-19 03:20:58.003533,85284.0135067
0.07249,6244.3532677,0.072005,2015-08-14T09:02:24.817,0.07595384,0.07249,0.06964501,BTC-ETH,4077,12101,0.06972,2017-09-18T21:51:02.78,2017-09-19 03:21:03.881292,85293.9913117
0.07249499,6244.22986615,0.07248999,2015-08-14T09:02:24.817,0.07595384,0.07249499,0.06964501,BTC-ETH,4069,12102,0.06972,2017-09-18T21:51:08.73,2017-09-19 03:21:09.920574,85292.2198792
0.07249499,6244.24957607,0.07201001,2015-08-14T09:02:24.817,0.07595384,0.0724698,0.06964501,BTC-ETH,4068,12101,0.06972,2017-09-18T21:51:15.2,2017-09-19 03:21:15.823409,85292.4918017
0.07249499,6244.30092026,0.07201002,2015-08-14T09:02:24.817,0.07595384,0.07248999,0.06964501,BTC-ETH,4067,12106,0.06972,2017-09-18T21:51:20.153,2017-09-19 03:21:21.285385,85293.2045306
0.072485,6244.30310787,0.07246998,2015-08-14T09:02:24.817,0.07595384,0.072485,0.06964501,BTC-ETH,4065,12108,0.06972,2017-09-18T21:51:25.357,2017-09-19 03:21:26.821909,85293.2347098
0.07239543,6244.56435871,0.07201001,2015-08-14T09:02:24.817,0.07595384,0.07239543,0.06964501,BTC-ETH,4053,12107,0.06972,2017-09-18T21:51:31.653,2017-09-19 03:21:32.753630,85296.8396601
0.07239543,6244.17607544,0.072005,2015-08-14T09:02:24.817,0.07595384,0.07239543,0.06964501,BTC-ETH,4037,12109,0.06972,2017-09-18T21:51:36.967,2017-09-19 03:21:38.386698,85291.2693909
0.07239543,6244.17661529,0.07200501,2015-08-14T09:02:24.817,0.07595384,0.07239543,0.06964501,BTC-ETH,4019,12105,0.06972,2017-09-18T21:51:41.137,2017-09-19 03:21:43.774124,85291.276848
0.07239543,6243.3326857,0.072005,2015-08-14T09:02:24.817,0.07595384,0.07239543,0.06964501,BTC-ETH,3991,12108,0.06972,2017-09-18T21:51:48.34,2017-09-19 03:21:49.801222,85279.2025805
0.07239542,6244.12952855,0.07200003,2015-08-14T09:02:24.817,0.07595384,0.07200501,0.06964501,BTC-ETH,3975,12109,0.06989944,2017-09-18T21:51:55.387,2017-09-19 03:21:56.512449,85290.2456474
0.07239542,6244.1300684,0.072005,2015-08-14T09:02:24.817,0.07595384,0.07239542,0.06964501,BTC-ETH,3958,12106,0.06989944,2017-09-18T21:52:01.48,2017-09-19 03:22:01.940413,85290.2531045
0.07239542,6244.13060825,0.07200501,2015-08-14T09:02:24.817,0.07595384,0.07239542,0.06964501,BTC-ETH,3946,12109,0.06989944,2017-09-18T21:52:02.263,2017-09-19 03:22:07.570979,85290.2605616
0.07239542,6244.13060825,0.07201501,2015-08-14T09:02:24.817,0.07595384,0.07239542,0.06964501,BTC-ETH,3946,12109,0.06989944,2017-09-18T21:52:09.62,2017-09-19 03:22:12.935706,85290.2605616
0.07239542,6244.84050091,0.07202001,2015-08-14T09:02:24.817,0.07595384,0.07202,0.06964501,BTC-ETH,3961,12109,0.06972,2017-09-18T21:52:16.37,2017-09-19 03:22:18.835705,85300.1126147
0.07239543,6245.60992468,0.072005,2015-08-14T09:02:24.817,0.07595384,0.072,0.06964501,BTC-ETH,3989,12105,0.06972,2017-09-18T21:52:24.433,2017-09-19 03:22:25.438899,85310.7963602
0.07239543,6245.61046453,0.07201001,2015-08-14T09:02:24.817,0.07595384,0.07239543,0.06964501,BTC-ETH,4001,12107,0.06972,2017-09-18T21:52:29.467,2017-09-19 03:22:31.329349,85310.8038173
0.07239543,6245.54625377,0.07201502,2015-08-14T09:02:24.817,0.07595384,0.07239543,0.06964501,BTC-ETH,4036,12108,0.06972,2017-09-18T21:52:35.857,2017-09-19 03:22:36.740237,85309.8783956
0.07239543,6245.61487274,0.072025,2015-08-14T09:02:24.817,0.07595384,0.07239543,0.06964501,BTC-ETH,4059,12109,0.06972,2017-09-18T21:52:40.683,2017-09-19 03:22:42.544233,85310.7852958
0.07239542,6246.45046846,0.07202501,2015-08-14T09:02:24.817,0.07595384,0.072025,0.06964501,BTC-ETH,4075,12109,0.06972,2017-09-18T21:52:46.497,2017-09-19 03:22:48.429827,85322.3867242
0.07239542,6246.45046846,0.07202501,2015-08-14T09:02:24.817,0.07595384,0.072025,0.06964501,BTC-ETH,4075,12109,0.06972,2017-09-18T21:52:46.263,2017-09-19 03:22:53.825065,85322.3867242
0.07239542,6246.44277378,0.07200001,2015-08-14T09:02:24.817,0.07595384,0.07239542,0.06964501,BTC-ETH,4081,12112,0.06972,2017-09-18T21:52:58.637,2017-09-19 03:22:59.206750,85322.2760182
0.07239543,6246.3559873,0.072,2015-08-14T09:02:24.817,0.07595384,0.07239543,0.06964501,BTC-ETH,4082,12109,0.06972,2017-09-18T21:53:01.793,2017-09-19 03:23:04.607383,85321.0306601
0.0723954,6246.35652715,0.072,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4084,12110,0.06972,2017-09-18T21:53:09.42,2017-09-19 03:23:10.035642,85321.0381172
0.0723954,6246.35652715,0.07202001,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4084,12110,0.06972,2017-09-18T21:53:11.06,2017-09-19 03:23:15.462190,85321.0381172
0.0723954,6245.48892174,0.07202001,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4086,12108,0.06972,2017-09-18T21:53:17.137,2017-09-19 03:23:20.688258,85308.5936914
0.0723954,6245.44515418,0.07202001,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4087,12109,0.06972,2017-09-18T21:53:23.513,2017-09-19 03:23:26.213673,85307.9653574
0.0723954,6245.29394852,0.07202,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4084,12109,0.06989974,2017-09-18T21:53:28.793,2017-09-19 03:23:32.051554,85305.7970804
0.0723,6245.2808094,0.07202005,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4087,12110,0.06972,2017-09-18T21:53:36.997,2017-09-19 03:23:37.476496,85305.5636816
0.0723,6245.2808094,0.07202005,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4087,12110,0.06972,2017-09-18T21:53:36.997,2017-09-19 03:23:42.626116,85305.5636816
0.0723,6245.2744204,0.07202009,2015-08-14T09:02:24.817,0.07595384,0.0723,0.06964501,BTC-ETH,4105,12109,0.06972,2017-09-18T21:53:45.78,2017-09-19 03:23:48.024494,85305.4717677
0.0723954,6245.87892832,0.0723,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4108,12108,0.06972,2017-09-18T21:53:51.577,2017-09-19 03:23:53.452875,85313.8278561
0.0723954,6245.87946817,0.0723,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4112,12106,0.06972,2017-09-18T21:53:54.857,2017-09-19 03:23:58.877553,85313.8353131
0.0723954,6245.31457073,0.0723,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4132,12108,0.06989973,2017-09-18T21:54:00.967,2017-09-19 03:24:04.305055,85305.7532408
0.0723954,6245.31457073,0.0723,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4132,12108,0.06989973,2017-09-18T21:54:01.263,2017-09-19 03:24:09.686650,85305.7532408
0.07226384,6244.85194534,0.07202012,2015-08-14T09:02:24.817,0.07595384,0.07202011,0.06964501,BTC-ETH,4167,12111,0.06972,2017-09-18T21:54:13.903,2017-09-19 03:24:15.093958,85299.066077
0.0722998,6245.0103475,0.07202004,2015-08-14T09:02:24.817,0.07595384,0.07202003,0.06964501,BTC-ETH,4168,12111,0.06972,2017-09-18T21:54:18.997,2017-09-19 03:24:20.639989,85301.2030798
0.0722998,6245.0103475,0.07202002,2015-08-14T09:02:24.817,0.07595384,0.07202003,0.06964501,BTC-ETH,4168,12111,0.06972,2017-09-18T21:54:24.98,2017-09-19 03:24:27.475400,85301.2030798
0.0722998,6243.91300847,0.0722997,2015-08-14T09:02:24.817,0.07595384,0.07202002,0.06964501,BTC-ETH,4170,12109,0.06989967,2017-09-18T21:54:30.84,2017-09-19 03:24:32.835244,85285.4854553
0.0722997,6243.91300847,0.07202005,2015-08-14T09:02:24.817,0.07595384,0.07202002,0.06964501,BTC-ETH,4170,12109,0.06989967,2017-09-18T21:54:37.903,2017-09-19 03:24:38.713143,85285.4854553
0.0722997,6242.27742395,0.07202009,2015-08-14T09:02:24.817,0.07595384,0.0722997,0.06964501,BTC-ETH,4172,12110,0.06989972,2017-09-18T21:54:43.763,2017-09-19 03:24:44.140789,85262.0652844
0.0722997,6242.27742395,0.07202012,2015-08-14T09:02:24.817,0.07595384,0.0722997,0.06964501,BTC-ETH,4172,12110,0.06989972,2017-09-18T21:54:47.78,2017-09-19 03:24:49.671808,85262.0652844
0.0722997,6241.9072543,0.07202015,2015-08-14T09:02:24.817,0.07595384,0.0722997,0.06964501,BTC-ETH,4174,12109,0.06989979,2017-09-18T21:54:52.997,2017-09-19 03:24:54.823233,85256.7589221
0.0722998,6242.44337667,0.0722997,2015-08-14T09:02:24.817,0.07595384,0.0722997,0.06964501,BTC-ETH,4171,12111,0.06989979,2017-09-18T21:54:57.45,2017-09-19 03:25:00.222436,85264.1912153
0.07213702,6242.45258929,0.0720202,2015-08-14T09:02:24.817,0.07595384,0.0722997,0.06964501,BTC-ETH,4169,12110,0.06989966,2017-09-18T21:55:04.403,2017-09-19 03:25:05.640710,85264.3086791
0.0723954,6241.95580216,0.07235343,2015-08-14T09:02:24.817,0.07595384,0.0723954,0.06964501,BTC-ETH,4171,12106,0.06989966,2017-09-18T21:55:07.997,2017-09-19 03:25:11.482024,85257.1321618
