Id,TimeStamp,Total,TimeStampCallMin,OrderType,Price,FillType,TimeStampCallMax,Quantity
114177631,2017-09-20T05:20:45.33,0.13047557,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:38:01.650448,1.80414241
114177628,2017-09-20T05:20:44.22,0.50911572,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:38:01.650448,7.03976383
114177624,2017-09-20T05:20:42.53,0.09864802,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:38:01.650448,1.36367210
114177623,2017-09-20T05:20:42.53,0.02825078,2017-09-20 05:20:54.779383,BUY,0.07233998,PARTIAL_FILL,2017-09-20 05:38:01.650448,0.39052790
114177622,2017-09-20T05:20:42.53,0.07233998,2017-09-20 05:20:54.779383,BUY,0.07233998,PARTIAL_FILL,2017-09-20 05:38:01.650448,1.00000000
114177618,2017-09-20T05:20:38.28,0.00248382,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:38:01.650448,0.03434491
114177606,2017-09-20T05:20:21.97,1.01248000,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:38:01.650448,14.00000000
114177600,2017-09-20T05:20:15.623,0.00795739,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:38:01.650448,0.11000000
114177597,2017-09-20T05:20:14.657,0.26238259,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:37:53.897591,3.62807790
114177596,2017-09-20T05:20:14.657,0.07287774,2017-09-20 05:20:54.779383,SELL,0.07232001,FILL,2017-09-20 05:37:53.897591,1.00771210
114177541,2017-09-20T05:19:55.06,0.01114129,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:37:53.897591,0.15401296
114177501,2017-09-20T05:19:49.107,0.00085956,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:37:53.897591,0.01188227
114177493,2017-09-20T05:19:47.873,0.07456916,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:37:53.897591,1.03081528
114177444,2017-09-20T05:19:40.373,0.00299332,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:37:53.897591,0.04139000
114177411,2017-09-20T05:19:34.263,0.28369192,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:37:53.897591,3.92273127
114177410,2017-09-20T05:19:34.263,0.05158259,2017-09-20 05:20:54.779383,SELL,0.07233990,FILL,2017-09-20 05:37:53.897591,0.71305873
114177392,2017-09-20T05:19:28.247,0.00037621,2017-09-20 05:20:54.779383,BUY,0.07233990,PARTIAL_FILL,2017-09-20 05:37:53.897591,0.00520059
114177383,2017-09-20T05:19:23.28,0.00361699,2017-09-20 05:20:54.779383,BUY,0.07233990,FILL,2017-09-20 05:37:53.897591,0.05000000
114177378,2017-09-20T05:19:22.263,0.01259014,2017-09-20 05:20:54.779383,BUY,0.07233990,FILL,2017-09-20 05:37:53.897591,0.17404144
114177332,2017-09-20T05:19:11.107,0.00125953,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:37:53.897591,0.01741135
114177321,2017-09-20T05:19:08.637,0.00100996,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:37:39.839889,0.01396521
114177302,2017-09-20T05:19:02.323,0.00363956,2017-09-20 05:20:54.779383,SELL,0.07232001,PARTIAL_FILL,2017-09-20 05:37:39.839889,0.05032586
114177249,2017-09-20T05:18:53.903,0.05918606,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:37:39.839889,0.81816523
114177189,2017-09-20T05:18:45.543,0.00313419,2017-09-20 05:20:54.779383,SELL,0.07233999,PARTIAL_FILL,2017-09-20 05:37:25.128668,0.04332588
114177177,2017-09-20T05:18:44.34,0.00626838,2017-09-20 05:20:54.779383,SELL,0.07233999,PARTIAL_FILL,2017-09-20 05:37:25.128668,0.08665177
114177169,2017-09-20T05:18:43.043,0.01253677,2017-09-20 05:20:54.779383,SELL,0.07233999,PARTIAL_FILL,2017-09-20 05:37:25.128668,0.17330354
114177161,2017-09-20T05:18:42.48,0.00100462,2017-09-20 05:20:54.779383,SELL,0.07233999,PARTIAL_FILL,2017-09-20 05:37:25.128668,0.01388751
114177153,2017-09-20T05:18:41.433,0.00483130,2017-09-20 05:20:54.779383,SELL,0.07233999,PARTIAL_FILL,2017-09-20 05:37:25.128668,0.06678603
114177152,2017-09-20T05:18:41.37,0.02561474,2017-09-20 05:20:54.779383,SELL,0.07233999,PARTIAL_FILL,2017-09-20 05:37:25.128668,0.35408835
114177150,2017-09-20T05:18:41.323,0.00483126,2017-09-20 05:20:54.779383,SELL,0.07233999,PARTIAL_FILL,2017-09-20 05:36:44.691839,0.06678552
114177138,2017-09-20T05:18:38.213,0.02531899,2017-09-20 05:20:54.779383,SELL,0.07233999,PARTIAL_FILL,2017-09-20 05:36:44.691839,0.35000000
114177136,2017-09-20T05:18:37.997,0.01229644,2017-09-20 05:20:54.779383,BUY,0.07233999,PARTIAL_FILL,2017-09-20 05:36:44.691839,0.16998123
114177135,2017-09-20T05:18:37.997,1.01754041,2017-09-20 05:20:54.779383,BUY,0.07233999,PARTIAL_FILL,2017-09-20 05:36:44.691839,14.06608459
114177134,2017-09-20T05:18:37.997,0.09485904,2017-09-20 05:20:54.779383,BUY,0.07232100,PARTIAL_FILL,2017-09-20 05:36:44.691839,1.31163905
114177069,2017-09-20T05:18:23.853,0.86219180,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:36:22.235876,11.92190000
114177051,2017-09-20T05:18:18.15,0.08226280,2017-09-20 05:20:54.779383,BUY,0.07232100,FILL,2017-09-20 05:36:22.235876,1.13746774
114176996,2017-09-20T05:17:58.963,0.01806553,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:36:22.235876,0.24980000
114176815,2017-09-20T05:17:30.79,0.02927604,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:36:03.336066,0.40481262
114176814,2017-09-20T05:17:30.76,0.05951265,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:36:03.336066,0.82290723
114176812,2017-09-20T05:17:30.32,0.00349241,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:36:03.336066,0.04829120
114176811,2017-09-20T05:17:29.947,0.00568131,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:36:03.336066,0.07855796
114176810,2017-09-20T05:17:29.76,0.00667994,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:36:03.336066,0.09236650
114176809,2017-09-20T05:17:29.71,0.01135688,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:35:45.224091,0.15703651
114176805,2017-09-20T05:17:29.023,0.02521488,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:35:45.224091,0.34865717
114176802,2017-09-20T05:17:28.617,0.00667656,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:35:45.224091,0.09231982
114176799,2017-09-20T05:17:28.307,0.21696000,2017-09-20 05:20:54.779383,BUY,0.07232000,PARTIAL_FILL,2017-09-20 05:35:45.224091,3.00000000
114176798,2017-09-20T05:17:28.307,0.01452721,2017-09-20 05:20:54.779383,BUY,0.07232000,PARTIAL_FILL,2017-09-20 05:35:45.224091,0.20087412
114176797,2017-09-20T05:17:28.307,0.06490437,2017-09-20 05:20:54.779383,BUY,0.07232000,PARTIAL_FILL,2017-09-20 05:35:45.224091,0.89746092
114176796,2017-09-20T05:17:28.307,0.10557821,2017-09-20 05:20:54.779383,BUY,0.07232000,PARTIAL_FILL,2017-09-20 05:35:45.224091,1.45987572
114176683,2017-09-20T05:17:01.553,0.00866473,2017-09-20 05:20:54.779383,BUY,0.07232000,FILL,2017-09-20 05:35:32.993514,0.11981100
114176668,2017-09-20T05:16:58.053,0.00113902,2017-09-20 05:20:54.779383,SELL,0.07231746,PARTIAL_FILL,2017-09-20 05:35:32.993514,0.01575034
114176617,2017-09-20T05:16:50.133,0.21405302,2017-09-20 05:20:54.779383,BUY,0.07232000,FILL,2017-09-20 05:35:32.993514,2.95980405
114176600,2017-09-20T05:16:46.773,0.00053253,2017-09-20 05:20:54.779383,SELL,0.07232000,FILL,2017-09-20 05:35:13.363944,0.00736360
114176599,2017-09-20T05:16:46.773,0.05355971,2017-09-20 05:20:54.779383,SELL,0.07232000,FILL,2017-09-20 05:35:13.363944,0.74059341
114176598,2017-09-20T05:16:46.773,0.31282159,2017-09-20 05:20:54.779383,SELL,0.07232000,FILL,2017-09-20 05:34:40.375958,4.32551980
114176597,2017-09-20T05:16:46.773,0.01895767,2017-09-20 05:20:54.779383,SELL,0.07232100,FILL,2017-09-20 05:34:40.375958,0.26213242
114176594,2017-09-20T05:16:46.147,0.02636189,2017-09-20 05:20:54.779383,SELL,0.07232100,PARTIAL_FILL,2017-09-20 05:34:40.375958,0.36451237
114176593,2017-09-20T05:16:46.147,0.02755712,2017-09-20 05:20:54.779383,SELL,0.07232100,PARTIAL_FILL,2017-09-20 05:34:40.375958,0.38103901
114176563,2017-09-20T05:16:33.57,0.36514421,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:34:40.375958,5.04761213
114176519,2017-09-20T05:16:25.677,0.02002076,2017-09-20 05:20:54.779383,SELL,0.07232100,PARTIAL_FILL,2017-09-20 05:34:20.837059,0.27683193
114176507,2017-09-20T05:16:24.397,0.03616050,2017-09-20 05:20:54.779383,SELL,0.07232100,PARTIAL_FILL,2017-09-20 05:34:20.837059,0.50000000
114176425,2017-09-20T05:16:11.6,0.01430668,2017-09-20 05:20:54.779383,SELL,0.07232100,PARTIAL_FILL,2017-09-20 05:34:20.837059,0.19782194
114176377,2017-09-20T05:16:00.66,0.15910620,2017-09-20 05:20:54.779383,SELL,0.07232100,PARTIAL_FILL,2017-09-20 05:34:20.837059,2.20000000
114176365,2017-09-20T05:15:57.16,0.00209785,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:34:20.837059,0.02900000
114176359,2017-09-20T05:15:56.583,0.16588267,2017-09-20 05:20:54.779383,SELL,0.07232100,PARTIAL_FILL,2017-09-20 05:34:20.837059,2.29370000
114176349,2017-09-20T05:15:55.333,0.04845507,2017-09-20 05:20:54.779383,SELL,0.07232100,PARTIAL_FILL,2017-09-20 05:34:20.837059,0.67000000
114176338,2017-09-20T05:15:52.66,0.02059247,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:33:48.924180,0.28466235
114176281,2017-09-20T05:15:37.91,0.04917760,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:33:48.924180,0.68000000
114176269,2017-09-20T05:15:35.723,0.00650639,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:33:48.924180,0.08996681
114176264,2017-09-20T05:15:34.893,0.00417169,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:33:48.924180,0.05768386
114176258,2017-09-20T05:15:34.52,0.05052446,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:33:48.924180,0.69862375
114176252,2017-09-20T05:15:33.833,0.00834339,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:33:48.924180,0.11536773
114176247,2017-09-20T05:15:33.19,0.01668678,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:33:48.924180,0.23073547
114176245,2017-09-20T05:15:33.02,0.02543336,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:33:48.924180,0.35167821
114176239,2017-09-20T05:15:30.083,0.02206369,2017-09-20 05:20:54.779383,BUY,0.07233999,FILL,2017-09-20 05:33:17.781091,0.30500000
114176222,2017-09-20T05:15:25.287,0.35801469,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:32:59.745313,4.95042437
114176221,2017-09-20T05:15:25.287,0.00636469,2017-09-20 05:20:54.779383,SELL,0.07232000,FILL,2017-09-20 05:32:59.745313,0.08800733
114176220,2017-09-20T05:15:25.287,0.03084714,2017-09-20 05:20:54.779383,SELL,0.07232000,FILL,2017-09-20 05:32:49.076341,0.42653680
114176140,2017-09-20T05:15:12.177,0.00186314,2017-09-20 05:20:54.779383,BUY,0.07232000,PARTIAL_FILL,2017-09-20 05:32:49.076341,0.02576255
114176106,2017-09-20T05:15:06.067,0.01357676,2017-09-20 05:20:54.779383,SELL,0.07232000,FILL,2017-09-20 05:32:16.646236,0.18773176
114176105,2017-09-20T05:15:06.067,0.13700498,2017-09-20 05:20:54.779383,SELL,0.07232000,FILL,2017-09-20 05:32:16.646236,1.89442732
114176085,2017-09-20T05:15:02.66,0.00858149,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:31:43.007792,0.11866003
114176018,2017-09-20T05:14:56.69,0.03616000,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:31:43.007792,0.50000000
114175957,2017-09-20T05:14:43.36,0.03328867,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:31:43.007792,0.46029701
114175938,2017-09-20T05:14:37.673,0.33526033,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:31:28.121298,4.63579000
114175935,2017-09-20T05:14:37.267,0.22908048,2017-09-20 05:20:54.779383,BUY,0.07232001,FILL,2017-09-20 05:31:28.121298,3.16759480
114175924,2017-09-20T05:14:34.83,0.02694269,2017-09-20 05:20:54.779383,BUY,0.07232001,FILL,2017-09-20 05:31:28.121298,0.37254827
114175888,2017-09-20T05:14:28.11,0.00043068,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:31:28.121298,0.00595524
114175887,2017-09-20T05:14:28.11,0.08591917,2017-09-20 05:20:54.779383,SELL,0.07232001,FILL,2017-09-20 05:31:04.025796,1.18804151
114175828,2017-09-20T05:14:19.487,0.00099702,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:31:04.025796,0.01378245
114175822,2017-09-20T05:14:18.89,0.09054386,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:30:50.297100,1.25164312
114175788,2017-09-20T05:14:13.813,0.00706559,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:30:50.297100,0.09767200
114175769,2017-09-20T05:14:10.673,0.00437881,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:30:42.424711,0.06053100
114175763,2017-09-20T05:14:09.547,0.01520074,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:30:42.424711,0.21018732
114175747,2017-09-20T05:14:07.813,0.03217210,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:55.558527,0.44473467
114175726,2017-09-20T05:14:05.737,0.01649162,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:29:55.558527,0.22803689
114175648,2017-09-20T05:13:55.64,0.86738051,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:29:55.558527,11.99364653
114175637,2017-09-20T05:13:54.33,0.00621075,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:55.558527,0.08585500
114175611,2017-09-20T05:13:51.627,0.00866206,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:55.558527,0.11974100
114175586,2017-09-20T05:13:47.907,0.00866206,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:55.558527,0.11974100
114175568,2017-09-20T05:13:45.313,0.00866206,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:55.558527,0.11974100
114175546,2017-09-20T05:13:43.687,0.00312066,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:29.878660,0.04313889
114175537,2017-09-20T05:13:43.14,0.04045766,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:29:29.878660,0.55942572
114175529,2017-09-20T05:13:42.61,0.00866206,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:29.878660,0.11974100
114175440,2017-09-20T05:13:34.97,0.01767108,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:29:29.878660,0.24434580
114175435,2017-09-20T05:13:34.797,0.03025310,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:29:29.878660,0.41832279
114175431,2017-09-20T05:13:34.623,0.06559528,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:29:04.944719,0.90701441
114175428,2017-09-20T05:13:34.483,0.00866206,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:04.944719,0.11974100
114175413,2017-09-20T05:13:29.827,0.00866206,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:04.944719,0.11974100
114175398,2017-09-20T05:13:27.907,0.00795740,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:04.944719,0.11000000
114175386,2017-09-20T05:13:26.763,0.12412497,2017-09-20 05:20:54.779383,SELL,0.07232000,PARTIAL_FILL,2017-09-20 05:29:04.944719,1.71632983
114175385,2017-09-20T05:13:26.763,0.00706559,2017-09-20 05:20:54.779383,SELL,0.07232000,FILL,2017-09-20 05:29:04.944719,0.09769900
114175336,2017-09-20T05:13:20.703,0.01809235,2017-09-20 05:20:54.779383,SELL,0.07231746,PARTIAL_FILL,2017-09-20 05:29:04.944719,0.25017959
114175335,2017-09-20T05:13:20.703,0.00192742,2017-09-20 05:20:54.779383,SELL,0.07231746,FILL,2017-09-20 05:29:04.944719,0.02665234
114175322,2017-09-20T05:13:19.263,0.93217484,2017-09-20 05:20:54.779383,BUY,0.07234000,FILL,2017-09-20 05:29:04.944719,12.88602225
114175321,2017-09-20T05:13:19.263,0.31950057,2017-09-20 05:20:54.779383,BUY,0.07232000,PARTIAL_FILL,2017-09-20 05:29:04.944719,4.41787300
114175304,2017-09-20T05:13:15.61,0.00706559,2017-09-20 05:20:54.779383,BUY,0.07232000,FILL,2017-09-20 05:28:20.022249,0.09769900
114175300,2017-09-20T05:13:13.467,0.00869416,2017-09-20 05:20:54.779383,SELL,0.07232000,FILL,2017-09-20 05:28:20.022249,0.12021800
114175291,2017-09-20T05:13:05.903,0.04438661,2017-09-20 05:20:54.779383,SELL,0.07234000,FILL,2017-09-20 05:27:50.474016,0.61358323
114175290,2017-09-20T05:13:05.903,0.00706555,2017-09-20 05:20:54.779383,SELL,0.07235000,FILL,2017-09-20 05:27:50.474016,0.09765800
114175283,2017-09-20T05:13:02.357,0.33535304,2017-09-20 05:20:54.779383,SELL,0.07234000,PARTIAL_FILL,2017-09-20 05:27:50.474016,4.63579000
114175281,2017-09-20T05:13:01.28,0.01447000,2017-09-20 05:20:54.779383,BUY,0.07235000,FILL,2017-09-20 05:27:50.474016,0.20000000
114175276,2017-09-20T05:12:58.81,0.00706555,2017-09-20 05:20:54.779383,BUY,0.07235000,FILL,2017-09-20 05:27:50.474016,0.09765800
114175264,2017-09-20T05:12:55.717,0.00706555,2017-09-20 05:20:54.779383,SELL,0.07235000,FILL,2017-09-20 05:27:50.474016,0.09765800
114175212,2017-09-20T05:12:45.013,0.33535304,2017-09-20 05:20:54.779383,SELL,0.07234000,PARTIAL_FILL,2017-09-20 05:27:26.010049,4.63579000
114175191,2017-09-20T05:12:40.433,0.00706483,2017-09-20 05:20:54.779383,BUY,0.07235000,FILL,2017-09-20 05:27:26.010049,0.09764800
114175187,2017-09-20T05:12:39.717,0.17719245,2017-09-20 05:20:54.779383,SELL,0.07235000,FILL,2017-09-20 05:27:26.010049,2.44910102
114175162,2017-09-20T05:12:35.467,0.02783057,2017-09-20 05:20:54.779383,SELL,0.07235769,FILL,2017-09-20 05:27:26.010049,0.38462504
114175161,2017-09-20T05:12:35.467,0.08994603,2017-09-20 05:20:54.779383,SELL,0.07235769,FILL,2017-09-20 05:27:10.735348,1.24307503
114175136,2017-09-20T05:12:32.043,0.10946761,2017-09-20 05:20:54.779383,BUY,0.07249999,FILL,2017-09-20 05:27:10.735348,1.50989830
114175096,2017-09-20T05:12:24.573,0.00343873,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:27:10.735348,0.04752414
114175082,2017-09-20T05:12:21.217,0.23380386,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:26:59.783550,3.23122342
114175079,2017-09-20T05:12:20.777,0.11902081,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:26:27.876508,1.64489511
114175077,2017-09-20T05:12:20.467,0.00100992,2017-09-20 05:20:54.779383,BUY,0.07249999,FILL,2017-09-20 05:26:27.876508,0.01392999
114175075,2017-09-20T05:12:20.06,0.00099548,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:26:27.876508,0.01375779
114175070,2017-09-20T05:12:18.84,0.00099548,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:26:27.876508,0.01375780
114175065,2017-09-20T05:12:18.12,0.00421557,2017-09-20 05:20:54.779383,BUY,0.07249999,FILL,2017-09-20 05:26:27.876508,0.05814582
114175064,2017-09-20T05:12:18.12,0.00356114,2017-09-20 05:20:54.779383,BUY,0.07249999,PARTIAL_FILL,2017-09-20 05:26:27.876508,0.04911921
114175061,2017-09-20T05:12:18.013,0.00143822,2017-09-20 05:20:54.779383,BUY,0.07249999,FILL,2017-09-20 05:25:59.909653,0.01983761
114175031,2017-09-20T05:12:12.387,0.05818560,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:25:59.909653,0.80413846
114175029,2017-09-20T05:12:12.23,0.00305262,2017-09-20 05:20:54.779383,BUY,0.07249999,FILL,2017-09-20 05:25:59.909653,0.04210518
114175028,2017-09-20T05:12:12.23,0.00401293,2017-09-20 05:20:54.779383,BUY,0.07249998,PARTIAL_FILL,2017-09-20 05:25:59.909653,0.05535082
114174988,2017-09-20T05:12:05.17,0.27197904,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:25:59.909653,3.75881333
114174987,2017-09-20T05:12:05.17,0.00706558,2017-09-20 05:20:54.779383,SELL,0.07240000,FILL,2017-09-20 05:25:59.909653,0.09759100
114174946,2017-09-20T05:11:51.213,0.00065275,2017-09-20 05:20:54.779383,BUY,0.07240000,FILL,2017-09-20 05:25:59.909653,0.00901600
114174945,2017-09-20T05:11:51.213,0.00641283,2017-09-20 05:20:54.779383,BUY,0.07240000,PARTIAL_FILL,2017-09-20 05:25:59.909653,0.08857500
114174926,2017-09-20T05:11:46.043,0.00867250,2017-09-20 05:20:54.779383,BUY,0.07240000,FILL,2017-09-20 05:25:59.909653,0.11978600
114174923,2017-09-20T05:11:44.497,0.21383779,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:25:59.909653,2.95528769
114174922,2017-09-20T05:11:44.497,0.00269144,2017-09-20 05:20:54.779383,SELL,0.07235771,FILL,2017-09-20 05:25:59.909653,0.03719638
114174890,2017-09-20T05:11:35.637,0.00867199,2017-09-20 05:20:54.779383,SELL,0.07240000,FILL,2017-09-20 05:25:59.909653,0.11977900
114174807,2017-09-20T05:11:17.29,0.00435769,2017-09-20 05:20:54.779383,SELL,0.07240000,FILL,2017-09-20 05:25:59.909653,0.06018910
114174803,2017-09-20T05:11:16.853,0.00433595,2017-09-20 05:20:54.779383,SELL,0.07240000,PARTIAL_FILL,2017-09-20 05:25:22.099440,0.05988890
114174802,2017-09-20T05:11:16.65,0.00494668,2017-09-20 05:20:54.779383,BUY,0.07254995,FILL,2017-09-20 05:25:22.099440,0.06818311
114174707,2017-09-20T05:11:03.523,0.02123457,2017-09-20 05:20:54.779383,BUY,0.07254999,FILL,2017-09-20 05:25:22.099440,0.29268891
114174706,2017-09-20T05:11:03.523,0.03126015,2017-09-20 05:20:54.779383,BUY,0.07240000,PARTIAL_FILL,2017-09-20 05:25:22.099440,0.43177012
114174705,2017-09-20T05:11:03.523,0.02718447,2017-09-20 05:20:54.779383,BUY,0.07240000,PARTIAL_FILL,2017-09-20 05:25:22.099440,0.37547619
114174680,2017-09-20T05:10:59.65,0.00702207,2017-09-20 05:20:54.779383,BUY,0.07240000,FILL,2017-09-20 05:25:22.099440,0.09698999
114174679,2017-09-20T05:10:59.633,0.00167143,2017-09-20 05:20:54.779383,BUY,0.07239390,PARTIAL_FILL,2017-09-20 05:25:07.936808,0.02308801
114174660,2017-09-20T05:10:57.273,0.00063078,2017-09-20 05:20:54.779383,SELL,0.07239390,FILL,2017-09-20 05:25:07.936808,0.00871329
114174646,2017-09-20T05:10:55.07,0.00253953,2017-09-20 05:20:54.779383,BUY,0.07240000,FILL,2017-09-20 05:25:07.936808,0.03507640
114174645,2017-09-20T05:10:55.07,0.00615410,2017-09-20 05:20:54.779383,BUY,0.07239982,PARTIAL_FILL,2017-09-20 05:25:07.936808,0.08500160
114174637,2017-09-20T05:10:50.963,0.00618494,2017-09-20 05:20:54.779383,SELL,0.07239982,FILL,2017-09-20 05:25:07.936808,0.08542768
114174636,2017-09-20T05:10:50.79,0.00615410,2017-09-20 05:20:54.779383,SELL,0.07239982,PARTIAL_FILL,2017-09-20 05:25:07.936808,0.08500160
114174628,2017-09-20T05:10:48.417,0.00793225,2017-09-20 05:20:54.779383,BUY,0.07239390,PARTIAL_FILL,2017-09-20 05:25:07.936808,0.10957072
114174616,2017-09-20T05:10:45.93,0.00243957,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:25:07.936808,0.03371549
114174598,2017-09-20T05:10:39.43,0.00799293,2017-09-20 05:20:54.779383,BUY,0.07239390,FILL,2017-09-20 05:25:07.936808,0.11040900
114174595,2017-09-20T05:10:38.727,0.33107929,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:25:07.936808,4.57559238
114174594,2017-09-20T05:10:38.727,0.00435793,2017-09-20 05:20:54.779383,SELL,0.07239389,FILL,2017-09-20 05:25:07.936808,0.06019762
114174591,2017-09-20T05:10:36.9,0.00433620,2017-09-20 05:20:54.779383,SELL,0.07239389,PARTIAL_FILL,2017-09-20 05:25:07.936808,0.05989738
114174587,2017-09-20T05:10:35.587,0.33543505,2017-09-20 05:20:54.779383,SELL,0.07235769,PARTIAL_FILL,2017-09-20 05:24:35.710191,4.63579000
114174573,2017-09-20T05:10:29.227,0.06650062,2017-09-20 05:20:54.779383,BUY,0.07232000,FILL,2017-09-20 05:24:35.710191,0.91953293
114174571,2017-09-20T05:10:28.9,0.00361600,2017-09-20 05:20:54.779383,SELL,0.07232000,FILL,2017-09-20 05:24:35.710191,0.05000000
