Ask,BaseVolume,Bid,Created,High,Last,Low,MarketName,OpenBuyOrders,OpenSellOrders,PrevDay,TimeStamp,TimeStampCall,Volume
0.07233977,3464.90524116,0.072322,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4226,12482,0.07221109,2017-09-20 05:25:54.390000,2017-09-20 05:25:55.355266,47906.6868584
0.07232,3464.9502027,0.07231746,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4219,12482,0.07221108,2017-09-20 05:25:55.967000,2017-09-20 05:25:58.174802,47907.3085126
0.07232,3464.93335419,0.07231746,2015-08-14 09:02:24.817000,0.07306702,0.07231746,0.071,BTC-ETH,4183,12483,0.0722005,2017-09-20 05:26:09.060000,2017-09-20 05:26:15.571055,47907.0723521
0.07232,3464.93335419,0.07231746,2015-08-14 09:02:24.817000,0.07306702,0.07231746,0.071,BTC-ETH,4183,12483,0.0722005,2017-09-20 05:26:09.280000,2017-09-20 05:26:17.374534,47907.0723521
0.07232,3464.93335419,0.07231746,2015-08-14 09:02:24.817000,0.07306702,0.07231746,0.071,BTC-ETH,4183,12483,0.0722005,2017-09-20 05:26:09.560000,2017-09-20 05:26:18.832662,47907.0723521
0.07232,3464.53585204,0.07231746,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4151,12483,0.07221108,2017-09-20 05:26:22.203000,2017-09-20 05:26:23.354340,47901.5633806
0.07232,3464.53585204,0.07231746,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4151,12483,0.07221108,2017-09-20 05:26:21.810000,2017-09-20 05:26:24.784485,47901.5633806
0.07232,3464.23285984,0.07231746,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4152,12483,0.07221109,2017-09-20 05:26:25.703000,2017-09-20 05:26:27.602689,47897.3670924
0.07232,3464.18140329,0.07231746,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4152,12483,0.07221108,2017-09-20 05:26:32.703000,2017-09-20 05:26:33.359009,47896.6544847
0.07232,3464.18140329,0.07231746,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4152,12483,0.07221108,2017-09-20 05:26:32.937000,2017-09-20 05:26:36.225645,47896.6544847
0.07233977,3464.41422158,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4154,12484,0.07221108,2017-09-20 05:26:43.453000,2017-09-20 05:26:44.608466,47899.8723978
0.07233977,3464.38713002,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4155,12484,0.07221108,2017-09-20 05:26:49.470000,2017-09-20 05:26:56.527133,47899.497075
0.07233977,3464.38713002,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4155,12484,0.07221108,2017-09-20 05:26:49.140000,2017-09-20 05:27:05.670267,47899.497075
0.07233977,3463.88548483,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4156,12485,0.07221508,2017-09-20 05:27:06.203000,2017-09-20 05:27:07.145279,47892.5511714
0.07233999,3463.88548483,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4156,12485,0.07221508,2017-09-20 05:27:10.250000,2017-09-20 05:27:13.248121,47892.5511714
0.07233999,3463.6249396,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4156,12486,0.07229996,2017-09-20 05:27:13.920000,2017-09-20 05:27:14.845986,47888.9470237
0.07233999,3463.83613258,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4156,12486,0.07221508,2017-09-20 05:27:17.500000,2017-09-20 05:27:18.230968,47891.8663572
0.07233999,3463.79766007,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4156,12486,0.07221508,2017-09-20 05:27:18.203000,2017-09-20 05:27:19.733535,47891.3336082
0.07233999,3463.79766007,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4156,12486,0.07221508,2017-09-20 05:27:17.983000,2017-09-20 05:27:21.203453,47891.3336082
0.07233999,3463.79766007,0.07233977,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4156,12486,0.07221508,2017-09-20 05:27:22.953000,2017-09-20 05:27:24.017050,47891.3336082
0.07233999,3463.79766007,0.07233977,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4156,12486,0.07221508,2017-09-20 05:27:23.093000,2017-09-20 05:27:25.717685,47891.3336082
0.07233999,3463.80275941,0.07233977,2015-08-14 09:02:24.817000,0.07306702,0.07233977,0.071,BTC-ETH,4126,12485,0.07229996,2017-09-20 05:27:28.373000,2017-09-20 05:27:38.030271,47891.4028712
0.07233999,3463.80275941,0.07233977,2015-08-14 09:02:24.817000,0.07306702,0.07233977,0.071,BTC-ETH,4126,12485,0.07229996,2017-09-20 05:27:28.267000,2017-09-20 05:27:39.527883,47891.4028712
0.07233999,3463.34702543,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4068,12485,0.07229996,2017-09-20 05:27:41.267000,2017-09-20 05:27:42.369428,47885.0870889
0.07233999,3462.64339754,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4057,12486,0.07221508,2017-09-20 05:27:44.530000,2017-09-20 05:27:45.325532,47875.3431425
0.07233999,3462.64339754,0.07233977,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4057,12486,0.07221508,2017-09-20 05:27:46.563000,2017-09-20 05:27:48.673124,47875.3431425
0.07233999,3462.67853547,0.07233977,2015-08-14 09:02:24.817000,0.07306702,0.07233977,0.071,BTC-ETH,4046,12486,0.07221508,2017-09-20 05:27:48.110000,2017-09-20 05:27:51.546733,47875.8288459
0.07233999,3462.67853547,0.07233977,2015-08-14 09:02:24.817000,0.07306702,0.07233977,0.071,BTC-ETH,4046,12486,0.07221508,2017-09-20 05:27:47.813000,2017-09-20 05:27:55.851789,47875.8288459
0.07233999,3462.63782151,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4032,12489,0.07221508,2017-09-20 05:28:07.610000,2017-09-20 05:28:19.551529,47875.2641823
0.07233999,3462.63782151,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4032,12489,0.07221508,2017-09-20 05:28:07.517000,2017-09-20 05:28:22.756062,47875.2641823
0.07233999,3462.63782151,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4032,12489,0.07221508,2017-09-20 05:28:07.860000,2017-09-20 05:28:25.729197,47875.2641823
0.07233999,3462.64325818,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4147,12482,0.07221508,2017-09-20 05:28:38.470000,2017-09-20 05:28:39.522302,47875.3373392
0.07233999,3466.25913104,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4174,12481,0.07221508,2017-09-20 05:28:45.377000,2017-09-20 05:28:46.990554,47925.3355812
0.07233999,3466.25913104,0.0723205,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4174,12481,0.07221508,2017-09-20 05:28:47.330000,2017-09-20 05:28:48.383909,47925.3355812
0.07233977,3466.75803818,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4222,12483,0.07221508,2017-09-20 05:28:58.953000,2017-09-20 05:29:00.178693,47932.2297468
0.07233977,3466.75803818,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4222,12483,0.07221508,2017-09-20 05:28:59.220000,2017-09-20 05:29:01.692854,47932.2297468
0.07233999,3466.49345568,0.07233977,2015-08-14 09:02:24.817000,0.07306702,0.07233977,0.071,BTC-ETH,4257,12478,0.07221508,2017-09-20 05:29:05.720000,2017-09-20 05:29:06.072435,47928.5653968
0.07233999,3466.49561404,0.07233977,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4264,12479,0.07221508,2017-09-20 05:29:07.703000,2017-09-20 05:29:09.325809,47928.5952332
0.07233999,3466.49593682,0.0723205,2015-08-14 09:02:24.817000,0.07306702,0.07233977,0.071,BTC-ETH,4284,12480,0.07221508,2017-09-20 05:29:12.423000,2017-09-20 05:29:13.696828,47928.5996953
0.07233999,3466.1783567,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4323,12482,0.07228996,2017-09-20 05:29:26.690000,2017-09-20 05:29:27.365631,47924.2053193
0.07233999,3466.18866057,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07232,0.071,BTC-ETH,4323,12481,0.07228996,2017-09-20 05:29:27.673000,2017-09-20 05:29:29.041952,47924.3477955
0.07233999,3464.53745267,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4325,12481,0.07228996,2017-09-20 05:29:40.360000,2017-09-20 05:29:42.958307,47901.5062802
0.07233999,3464.19924786,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4324,12482,0.07228996,2017-09-20 05:29:43.080000,2017-09-20 05:29:44.496061,47896.8276366
0.07233999,3464.19924786,0.07232,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4324,12482,0.07228996,2017-09-20 05:29:42.893000,2017-09-20 05:29:47.363940,47896.8276366
0.07233999,3464.19924786,0.0723201,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4324,12482,0.07228996,2017-09-20 05:29:50.800000,2017-09-20 05:29:52.152171,47896.8276366
0.07233998,3464.19924786,0.0723201,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4324,12482,0.07228996,2017-09-20 05:30:04.500000,2017-09-20 05:30:05.491932,47896.8276366
0.07233998,3464.19924786,0.0723201,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4324,12482,0.07228996,2017-09-20 05:30:04.673000,2017-09-20 05:30:06.831254,47896.8276366
0.07233998,3464.19924786,0.0723201,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4324,12482,0.07228996,2017-09-20 05:30:04.250000,2017-09-20 05:30:08.284243,47896.8276366
0.07233997,3458.24321608,0.0723201,2015-08-14 09:02:24.817000,0.07306702,0.07233998,0.071,BTC-ETH,4322,12484,0.07228996,2017-09-20 05:30:22.440000,2017-09-20 05:30:23.400524,47814.4295797
0.07233997,3457.19772624,0.0723201,2015-08-14 09:02:24.817000,0.07306702,0.07233997,0.071,BTC-ETH,4322,12484,0.07221508,2017-09-20 05:30:24.313000,2017-09-20 05:30:26.262763,47799.95204
0.07233997,3457.19772624,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233997,0.071,BTC-ETH,4322,12484,0.07221508,2017-09-20 05:30:39.050000,2017-09-20 05:30:40.645305,47799.95204
0.07233999,3457.19772624,0.07233998,2015-08-14 09:02:24.817000,0.07306702,0.07233997,0.071,BTC-ETH,4322,12484,0.07221508,2017-09-20 05:30:41.720000,2017-09-20 05:30:43.494324,47799.95204
0.07233999,3456.05968178,0.07233998,2015-08-14 09:02:24.817000,0.07306702,0.07233998,0.071,BTC-ETH,4325,12481,0.07200723,2017-09-20 05:30:42.520000,2017-09-20 05:30:45.143389,47784.1619386
0.07233999,3456.06341399,0.07233998,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4326,12481,0.07200723,2017-09-20 05:30:48.330000,2017-09-20 05:30:51.363473,47784.2135314
0.07234,3456.51365833,0.07233999,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4329,12474,0.07200723,2017-09-20 05:30:59.033000,2017-09-20 05:31:16.132908,47790.4375353
0.07234,3453.69321297,0.07233999,2015-08-14 09:02:24.817000,0.07306702,0.07234,0.071,BTC-ETH,4330,12478,0.07196701,2017-09-20 05:31:27.440000,2017-09-20 05:31:29.186670,47751.2748124
0.07234,3451.6823763,0.07233999,2015-08-14 09:02:24.817000,0.07306702,0.07234,0.071,BTC-ETH,4329,12478,0.07215,2017-09-20 05:31:40.160000,2017-09-20 05:31:42.683932,47723.3343564
0.07234,3451.6823763,0.07233999,2015-08-14 09:02:24.817000,0.07306702,0.07234,0.071,BTC-ETH,4329,12478,0.07215,2017-09-20 05:31:40.410000,2017-09-20 05:31:44.130728,47723.3343564
0.07234,3451.80495151,0.07233999,2015-08-14 09:02:24.817000,0.07306702,0.07234,0.071,BTC-ETH,4301,12475,0.07215,2017-09-20 05:31:58.270000,2017-09-20 05:32:07.049186,47725.0274303
0.07234,3451.80495151,0.07233999,2015-08-14 09:02:24.817000,0.07306702,0.07234,0.071,BTC-ETH,4301,12475,0.07215,2017-09-20 05:31:58.533000,2017-09-20 05:32:08.837546,47725.0274303
0.07234,3450.56194331,0.07233999,2015-08-14 09:02:24.817000,0.07306702,0.07234,0.071,BTC-ETH,4245,12477,0.07197201,2017-09-20 05:32:13.270000,2017-09-20 05:32:14.771279,47707.7515801
0.07234,3450.56194331,0.07233999,2015-08-14 09:02:24.817000,0.07306702,0.07234,0.071,BTC-ETH,4245,12477,0.07197201,2017-09-20 05:32:13.380000,2017-09-20 05:32:16.201717,47707.7515801
0.07234,3450.56194331,0.07233999,2015-08-14 09:02:24.817000,0.07306702,0.07234,0.071,BTC-ETH,4245,12477,0.07197201,2017-09-20 05:32:13.660000,2017-09-20 05:32:19.410327,47707.7515801
0.07233999,3451.35701467,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4241,12479,0.07198205,2017-09-20 05:32:25.927000,2017-09-20 05:32:26.761152,47718.7384804
0.07233999,3451.35701467,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4241,12479,0.07198205,2017-09-20 05:32:25.490000,2017-09-20 05:32:31.231493,47718.7384804
0.07233999,3451.75661624,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4240,12478,0.07198215,2017-09-20 05:32:31.910000,2017-09-20 05:32:32.715380,47724.2603044
0.07233999,3452.46097509,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4240,12478,0.07198217,2017-09-20 05:32:34.003000,2017-09-20 05:32:34.230698,47733.9963278
0.0723399,3452.46097509,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4240,12478,0.07198217,2017-09-20 05:32:53.787000,2017-09-20 05:32:56.380361,47733.9963278
0.0723399,3452.46097509,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4240,12478,0.07198217,2017-09-20 05:32:53.333000,2017-09-20 05:32:59.369540,47733.9963278
0.07233999,3452.46097509,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4240,12478,0.07198217,2017-09-20 05:33:05.770000,2017-09-20 05:33:07.176878,47733.9963278
0.07233999,3452.46097509,0.0723399,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4240,12478,0.07198217,2017-09-20 05:33:06.583000,2017-09-20 05:33:08.840854,47733.9963278
0.07233999,3452.08059388,0.0723399,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4291,12480,0.07229996,2017-09-20 05:33:25.567000,2017-09-20 05:33:31.231266,47728.6957752
0.07233999,3452.08059388,0.0723399,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4291,12480,0.07229996,2017-09-20 05:33:25.863000,2017-09-20 05:33:35.664540,47728.6957752
0.07233999,3452.06215623,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.072321,0.071,BTC-ETH,4292,12482,0.07213998,2017-09-20 05:33:38.833000,2017-09-20 05:33:39.970763,47728.439085
0.07233999,3451.92017633,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.072321,0.071,BTC-ETH,4292,12482,0.07229995,2017-09-20 05:33:40.067000,2017-09-20 05:33:41.455305,47726.473261
0.07233999,3451.92017633,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.072321,0.071,BTC-ETH,4292,12482,0.07229995,2017-09-20 05:33:40.253000,2017-09-20 05:33:44.233441,47726.473261
0.07233999,3452.11656114,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4292,12482,0.07229995,2017-09-20 05:33:42.850000,2017-09-20 05:33:48.614305,47729.1880086
0.07233999,3452.11656114,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4292,12482,0.07229995,2017-09-20 05:33:43.083000,2017-09-20 05:33:51.545896,47729.1880086
0.07233999,3452.14837259,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.072321,0.071,BTC-ETH,4292,12484,0.07229995,2017-09-20 05:33:51.020000,2017-09-20 05:33:52.910309,47729.6278693
0.07233999,3452.02947775,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4273,12478,0.07229995,2017-09-20 05:34:08.723000,2017-09-20 05:34:11.660588,47727.9789246
0.07233999,3452.02947775,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4273,12478,0.07229995,2017-09-20 05:34:08.300000,2017-09-20 05:34:13.138727,47727.9789246
0.07233999,3452.01242507,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4257,12476,0.07216,2017-09-20 05:34:12.897000,2017-09-20 05:34:14.604093,47727.7417686
0.07233999,3452.01242507,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4257,12476,0.07216,2017-09-20 05:34:12.507000,2017-09-20 05:34:16.061008,47727.7417686
0.07233999,3452.01242507,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4257,12476,0.07216,2017-09-20 05:34:12.647000,2017-09-20 05:34:20.408136,47727.7417686
0.07233999,3451.9972807,0.072321,2015-08-14 09:02:24.817000,0.07306702,0.07233999,0.071,BTC-ETH,4223,12477,0.07200738,2017-09-20 05:34:20.223000,2017-09-20 05:34:23.517499,47727.5309994
